AL,4903185,389,375,444,375,368,290,315,2734,4533,6585,5914,6516,290,458
AR,3017804,310,0,154,455,80,110,54,5224,0,3617,2563,2477,8352,54
AZ,7278717,300,431,293,418,331,396,233,2902,4005,4083,5774,3533,4702,4479
CA,39512223,2079,2187,2247,2140,2262,1365,1591,65360,46346,43399,38867,38542,45279,55838
CO,5758736,477,296,394,315,280,264,305,4622,2431,6220,3459,280,2574,2642
CT,3565287,446,382,432,191,587,314,697,5323,5657,5449,5538,4611,7527,6375
DC,705749,0,73,105,237,117,164,147,0,8925,1132,1100,928,1385,1152
DE,973764,119,161,143,192,157,168,199,1217,1387,1301,1938,1123,1506,1394
FL,21477737,740,676,776,1204,527,502,854,14058,20265,20791,41377,54966,38941,23766
GA,10617423,706,914,813,758,926,640,380,27711,25374,18705,4033,23858,13227,12734
HI,1415872,1,-5,4,2,1,0,1,750,841,832,843,1280,2978,370
IA,3155070,359,389,334,556,265,394,304,3456,3302,3351,5261,2835,4106,2603
ID,1787065,31,61,28,30,21,36,0,766,953,679,291,477,1361,0
IL,12671821,2508,2352,2758,2268,2388,1545,2294,23166,22762,22355,27039,18641,16898,19003
IN,6732219,475,492,473,662,569,450,477,5393,5880,5093,6595,5839,4968,6192
KS,2913314,0,0,419,0,199,0,454,0,0,4812,0,4014,0,4944
KY,4467673,145,140,11,206,0,381,0,145,5079,7449,4588,0,23920,0
LA,4648794,129,115,421,1188,278,329,277,1460,2524,6006,18223,7619,7996,4301
MA,6892503,1013,773,805,1114,1045,873,1042,10374,8569,9353,10419,11968,6868,7331
MD,6045680,818,1071,893,1208,777,1784,958,7217,3354,6776,3695,5895,5368,5622
ME,1344212,42,65,71,58,78,28,26,42,65,71,58,13358,28,26
MI,9986857,164,218,465,459,575,764,534,11531,14274,19494,15940,13640,16093,12567
MN,5639632,356,391,792,973,767,855,971,6625,8505,8930,7307,6190,5522,5418
MO,6137428,236,194,218,108,152,135,156,3079,194,10636,108,7722,2637,4927
MS,2976149,247,381,402,255,263,272,136,3435,381,11601,5035,2657,1721,2505
MT,1068778,0,0,0,1,7,1,2,729,795,1333,797,769,782,1280
NC,10488084,497,1107,758,738,422,677,511,6577,25251,11821,12304,12173,8576,6300
ND,762062,54,49,70,95,81,60,31,1287,1270,1463,1945,1368,1107,1309
NE,1934408,327,237,303,276,221,277,128,2896,1326,2476,3229,1930,2206,1733
NH,1359711,0,154,67,147,69,56,40,0,4285,2203,1795,1345,4540,86
NJ,8882190,1050,385,1247,1073,1386,974,1705,24022,23036,9793,11858,9775,13639,16299
NM,2096829,170,153,155,125,96,158,81,10566,5463,5268,4973,4530,4209,4588
NV,3080156,74,295,146,89,120,140,49,3160,6811,5413,3122,3496,5583,1146
NY,19453561,1589,1772,1696,2088,1525,1474,1250,46176,49496,44042,47131,36572,26708,24911
OH,11689100,503,614,627,731,484,498,531,7556,8080,8095,8819,11442,5255,6856
OK,3956971,77,111,169,148,43,91,88,77,7625,3403,5076,5181,15496,88
OR,4217737,39,24,47,16,75,39,64,1949,2344,2568,3059,2354,2366,2895
PA,12801989,730,725,866,1726,0,610,822,6913,8726,9229,17480,0,8481,6883
PR,3193694,89,70,117,47,61,95,64,89,70,117,40488,61,95,64
RI,1059361,84,108,201,169,187,215,137,757,1317,1451,1939,1525,1878,1289
SC,5148714,201,257,463,119,0,114,126,4836,8630,11322,3056,0,3390,10947
SD,884659,95,112,106,73,92,58,40,1282,1072,937,839,588,606,446
TN,6829174,356,395,433,429,154,367,623,9462,5193,7154,6141,7736,8328,11525
TX,28995881,839,1060,1181,945,1411,1219,909,839,20284,1181,18308,19371,19082,28581
UT,3205958,132,203,183,164,192,134,146,3522,3742,3777,3046,2161,3155,3124
VA,8535519,495,799,813,1229,763,1005,752,11120,6496,5763,4744,9074,5558,5113
VT,623989,2,2,2,6,0,0,4,1164,1689,30,637,0,567,573
WA,7614893,101,149,313,296,268,298,319,2722,3201,5531,5437,6792,8335,8143
WI,5822434,410,503,548,523,577,250,185,6877,6626,9465,8938,6063,3735,4828
WV,1792147,42,101,23,48,36,18,1,1908,101,1665,2452,2304,2248,544
WY,578759,25,10,2,14,11,10,12,25,600,568,14,969,753,12
AK,731545,4,4,1,4,0,2,2,1366,859,655,1109,688,1279,1314
AL,4903185,248,307,248,351,307,301,232,2608,7124,3830,5262,2847,3473,1791
AR,3017804,181,115,227,72,0,130,287,3360,115,5484,2531,2771,1284,3215
AZ,7278717,306,462,495,498,440,356,261,4667,4325,7168,6090,4468,6022,5826
CA,39512223,2046,1857,1772,2023,1759,1443,1259,54071,43363,27483,37036,30463,40030,34974
CO,5758736,401,394,363,318,278,176,328,3307,3416,3148,2951,2315,176,4517
CT,3565287,716,618,621,609,522,568,211,5136,8229,5725,6010,3997,5348,2105
DC,705749,81,171,135,152,99,96,117,913,1022,1205,1189,509,693,574
DE,973764,123,174,150,271,211,176,118,984,1306,1271,1833,1251,1187,771
FL,21477737,777,1601,0,808,479,941,386,20968,19609,0,13266,14680,17606,21723
GA,10617423,554,466,823,526,697,708,486,29552,18729,15170,11451,11028,10183,7255
HI,1415872,1,1,-1,3,1,2,1,790,2106,-1,513,425,254,412
IA,3155070,323,279,374,386,377,539,414,3618,2455,3898,3189,4054,2957,3204
ID,1787065,30,38,27,31,33,30,0,954,905,964,595,390,533,0
IL,12671821,1734,2088,2432,3239,1677,4014,1266,18561,20959,24133,19439,15991,25252,11175
IN,6732219,498,625,602,580,346,500,501,5387,5285,4607,5576,3227,3322,6158
KS,2913314,0,0,418,0,352,0,168,0,0,3546,0,3167,0,1436
KY,4467673,244,219,145,227,176,237,0,1707,6237,3738,6534,6434,16864,0
LA,4648794,315,280,348,827,612,235,215,5113,6273,5253,8857,9280,6947,4743
MA,6892503,1077,1512,1239,1685,1165,870,669,11660,10898,10079,12644,7371,5898,5670
MD,6045680,836,982,1083,1091,751,688,786,3915,6367,3289,3789,3320,4035,4063
ME,1344212,39,45,38,50,38,15,26,39,45,38,50,38,15,26
MI,9986857,255,336,651,578,817,1637,971,10392,11329,15170,16415,18541,13408,10876
MN,5639632,311,342,798,793,729,664,827,5670,7626,8330,5941,6568,3349,4476
MO,6137428,114,219,139,175,136,88,74,6801,4663,7209,2793,2710,5588,74
MS,2976149,173,322,318,393,182,234,173,4477,1331,1179,4885,2174,1573,14110
MT,1068778,0,2,4,0,1,2,1,794,671,865,697,816,461,867
NC,10488084,530,853,622,691,470,301,281,9828,6186,11657,8120,7743,6078,3449
ND,762062,51,87,51,67,74,52,26,1682,1685,1355,1301,1037,765,2118
NE,1934408,448,356,341,383,120,257,81,5214,2407,3533,3233,1662,1447,589
NH,1359711,92,0,165,60,79,0,149,1984,64,3272,1899,1576,678,1281
NJ,8882190,1245,1184,1201,1144,817,798,1413,11096,11068,10075,9102,7573,6329,112073
NM,2096829,195,159,139,152,143,206,85,3931,4698,4451,4570,3425,4017,5360
NV,3080156,148,95,115,105,83,159,54,6778,1470,2547,2707,2514,3832,1221
NY,19453561,1889,2419,2762,2390,2176,1430,1660,32790,38250,36529,37460,31618,19032,19993
OH,11689100,449,520,597,636,471,473,696,17311,520,12233,6862,7652,6728,4972
OK,3956971,73,151,124,110,120,119,24,73,5056,5885,2946,12896,119,24
OR,4217737,11,71,62,63,130,0,58,2146,2622,5394,63,6251,0,2041
PA,12801989,623,989,986,938,707,837,543,4445,7015,7651,7388,6182,6285,3932
PR,3193694,57,47,115,98,30,43,58,57,47,115,98,30,43,58
RI,1059361,125,252,232,228,196,219,175,1537,1764,1700,1927,1924,1551,1259
SC,5148714,409,0,218,262,0,274,0,10461,0,6863,9133,0,8409,0
SD,884659,28,72,95,60,69,49,97,355,690,846,569,578,570,587
TN,6829174,100,318,271,329,259,567,559,4979,10127,7168,9071,8834,9980,10849
TX,28995881,785,1801,1347,1448,1355,1179,1000,10831,27308,20970,29089,17249,11296,22921
UT,3205958,170,155,164,129,188,70,111,3808,3401,2935,3204,3113,2830,3964
VA,8535519,705,1011,859,1067,946,730,989,4088,6543,10325,4371,5117,3982,6573
VT,623989,0,8,1,1,1,2,1,777,960,740,789,601,310,630
WA,7614893,64,118,263,271,308,250,296,2404,3380,6278,6102,5836,5856,5902
WI,5822434,379,534,475,420,318,211,226,5468,5549,6059,5487,4363,4715,2870
WV,1792147,33,16,14,29,27,5,6,2064,2441,2209,2004,1584,1595,819
WY,578759,13,25,15,13,13,6,7,653,371,578,345,13,2981,7
AK,731545,1,1,3,2,1,1,2,914,975,1129,684,962,968,143
AL,4903185,210,346,323,317,296,260,300,1717,5034,4618,5340,2454,3389,10317
AR,3017804,0,53,83,43,72,38,27,0,1481,3916,949,4296,155,1525
AZ,7278717,159,434,581,238,402,386,279,4408,4251,4110,4459,3075,2621,3855
CA,39512223,2119,2049,1898,1799,2603,1275,1321,40975,35249,30500,32039,26531,30753,30802
CO,5758736,548,456,541,466,457,272,410,6429,2210,2218,4905,515,1642,2774
CT,3565287,570,573,627,789,374,1334,0,6053,2455,3740,3938,2430,4816,0
DC,705749,170,203,245,193,139,152,154,1217,865,1014,679,516,382,539
DE,973764,170,166,172,161,407,83,80,1573,866,766,697,1381,487,293
FL,21477737,595,802,371,826,563,542,819,10622,13588,20020,12073,13797,20879,15262
GA,10617423,909,426,667,743,985,343,766,7314,7331,9597,12423,2269,17215,7463
HI,1415872,2,0,3,1,4,1,0,1006,0,1074,341,1196,132,916
IA,3155070,288,214,398,655,293,408,534,2410,1001,3436,2601,2309,3000,3441
ID,1787065,25,27,20,31,21,45,0,311,509,360,314,216,456,0
IL,12671821,1656,2325,2887,2641,2270,2122,2341,11997,14292,17784,15142,12704,11017,11493
IN,6732219,394,586,643,633,837,526,574,3949,4972,4703,3653,3825,2011,3864
KS,2913314,197,250,357,410,276,213,215,2375,1975,2529,2298,1746,1276,1610
KY,4467673,152,159,195,112,577,115,251,324,4887,2600,17480,577,1523,509
LA,4648794,183,562,203,253,403,323,333,3532,9179,1446,5842,6038,6977,4438
MA,6892503,1050,1410,1612,1696,1754,1184,1000,10802,9104,12779,10297,4536,7897,8622
MD,6045680,1053,1049,1111,1211,1046,709,946,2850,2792,2476,3377,2863,2399,3255
ME,1344212,28,34,44,76,28,21,20,28,34,44,76,2546,21,20
MI,9986857,301,383,618,600,634,688,780,8152,11123,11958,11621,11472,10420,7310
MN,5639632,231,281,712,818,634,641,824,5069,4632,4164,4197,3845,2525,3244
MO,6137428,178,177,148,239,186,162,368,6470,177,4951,2636,5495,3453,8107
MS,2976149,123,288,404,262,217,330,327,123,288,404,262,217,330,1757
MT,1068778,0,0,2,0,0,-1,2,375,384,696,543,4432,185,79
NC,10488084,404,492,471,639,502,408,184,5369,7257,6814,6207,12180,4953,2420
ND,762062,26,40,53,49,56,41,34,909,1393,1580,2187,2154,1626,1367
NE,1934408,403,641,419,333,355,173,584,2190,1923,2235,1297,1164,682,1908
NH,1359711,64,104,103,104,48,0,159,1091,1522,1763,969,815,0,159
NJ,8882190,1447,1631,1819,1745,1297,2324,1525,5794,4816,4282,1993,1297,8079,1525
NM,2096829,105,180,202,153,107,181,118,3686,4050,3146,2280,1424,3562,2915
NV,3080156,70,144,118,103,69,103,68,2628,2623,1869,1979,1322,1615,832
NY,19453561,2273,2715,2758,3671,2786,2239,2538,26957,29510,28869,30324,24236,19350,18861
OH,11689100,384,681,885,555,607,495,560,7808,11673,7372,6575,7587,5085,4429
OK,3956971,99,66,94,129,74,83,72,99,5946,2876,3868,3399,15486,72
OR,4217737,68,92,79,73,77,80,79,819,1835,2156,2409,2475,1887,1324
PA,12801989,1295,1078,1323,1070,888,865,825,5981,5470,6448,5378,4570,4427,4124
PR,3193694,25,17,125,63,44,81,35,25,17,125,63,44,81,35
RI,1059361,186,286,231,271,342,303,291,1502,2266,1691,1929,1937,1979,1569
SC,5148714,122,389,206,0,179,131,0,3372,7132,206,0,9532,3452,0
SD,884659,124,249,239,126,58,53,37,818,1410,940,572,336,256,259
TN,6829174,217,327,345,158,248,119,394,8904,8843,6905,9069,7991,7300,6442
TX,28995881,1009,1251,1219,968,1053,1037,784,11473,10925,20737,15256,10675,18775,16054
UT,3205958,148,184,195,129,146,132,142,3068,4422,3950,3412,4141,1922,2417
VA,8535519,885,854,772,1314,0,764,821,5021,6350,6021,8130,0,764,3470
VT,623989,0,8,2,2,5,3,5,477,468,532,409,216,176,319
WA,7614893,62,128,253,265,289,258,386,1714,2380,5843,5249,6123,5867,5979
WI,5822434,292,372,409,359,366,358,311,3228,4670,4230,5209,3859,3500,2470
WV,1792147,25,25,23,39,10,32,15,1622,1536,1892,1698,951,1552,1586
WY,578759,9,9,9,4,27,8,10,9,9,9,4,1084,451,228
AK,731545,3,1,9,0,4,6,4,176,1073,1197,0,2026,827,75
AL,4903185,291,276,139,177,155,188,229,291,276,4598,6570,4467,1642,229
AR,3017804,59,51,66,63,81,94,76,1249,1855,1231,2867,4697,120,912
AZ,7278717,276,402,314,446,254,232,190,2846,2716,2779,2527,1121,663,1542
CA,39512223,1419,1755,1525,2417,1469,1567,1300,27529,30063,28123,19781,24062,22632,26025
CO,5758736,457,484,526,442,437,438,473,2500,4075,805,1587,2252,2629,3010
CT,3565287,523,0,1064,933,455,1043,0,1713,0,2060,1382,1618,11891,0
DC,705749,219,139,335,217,112,102,51,879,730,721,633,232,367,297
DE,973764,170,120,184,79,80,413,128,455,407,581,203,278,1151,239
FL,21477737,615,735,1038,497,347,708,610,11562,12578,19256,8420,6266,9704,11240
GA,10617423,296,1036,1115,532,1008,702,512,296,5397,18208,4734,2750,12149,3434
HI,1415872,1,1,5,4,2,1,3,964,890,449,1018,433,172,524
IA,3155070,528,757,739,302,467,508,392,6309,757,2186,1028,1047,1165,1668
ID,1787065,26,20,31,32,35,20,10,291,245,348,432,8295,20,516
IL,12671821,2994,2450,3137,2563,2253,2219,1980,16423,12758,11684,10637,12225,12342,10696
IN,6732219,638,665,795,653,594,627,949,4080,3837,3846,2795,3775,2078,1819
KS,2913314,284,297,211,500,247,163,154,1552,1611,1197,1668,1121,760,786
KY,4467673,0,171,169,164,229,72,169,0,866,2342,1526,3383,253,1747
LA,4648794,200,429,710,341,374,218,295,3102,4178,6232,4400,5086,3901,3658
MA,6892503,1824,1952,2106,1940,1963,1840,1524,13828,7406,11883,8089,9155,7773,7263
MD,6045680,989,1001,1730,893,736,626,906,6283,3538,4894,2537,2408,2183,7405
ME,1344212,33,29,28,39,16,17,8,33,29,28,39,2762,17,8
MI,9986857,357,432,735,1017,950,829,920,6648,9906,9863,10571,9463,7938,6541
MN,5639632,340,335,620,648,680,601,675,2824,3395,3865,3699,6402,2745,1342
MO,6137428,232,319,273,137,122,132,174,232,319,1465,3391,3534,2265,1184
MS,2976149,109,229,397,246,227,248,183,3009,2698,4811,246,1455,702,2491
MT,1068778,0,2,0,2,0,2,1,372,430,289,384,337,156,170
NC,10488084,155,586,414,561,380,426,312,4205,5057,5382,9035,5308,2406,1714
ND,762062,38,46,40,34,42,49,75,1768,1976,2025,1890,1771,1240,1642
NE,1934408,488,557,497,410,16,330,296,1426,1406,1567,1280,16,912,839
NH,1359711,119,164,92,44,72,74,77,3925,2136,92,1131,529,347,896
NJ,8882190,3027,2527,2538,2388,2408,2668,2150,9727,3240,6089,4212,4551,3916,2481
NM,2096829,219,102,198,239,151,97,66,3607,3147,2586,3101,2791,2091,2814
NV,3080156,112,84,229,100,93,115,88,767,708,1380,858,816,1191,539
NY,19453561,3438,4663,3942,4681,4585,3110,3951,23402,26970,22860,23474,22902,15789,16794
OH,11689100,579,592,716,724,534,444,362,3768,4721,5900,4258,5027,2886,3269
OK,3956971,121,103,130,145,63,130,27,121,103,130,2010,1505,6398,27
OR,4217737,45,56,69,64,92,0,43,1873,1904,2075,1496,3182,0,2191
PA,12801989,962,1334,1208,1397,1102,1214,885,4303,6594,4875,5085,4693,4452,3944
PR,3193694,51,182,36,106,33,11,18,51,182,36,106,33,11,18
RI,1059361,181,189,317,348,372,324,203,1610,1295,2228,1957,2454,1774,1169
SC,5148714,137,231,163,214,268,123,0,2435,2006,2704,2081,1804,1261,0
SD,884659,43,63,76,76,60,68,33,283,665,259,119,161,169,68
TN,6829174,516,770,1156,369,314,134,251,7815,9374,7350,8708,6307,7392,6677
TX,28995881,1026,1293,1142,1033,883,874,666,8886,27580,20333,14477,13523,8993,13830
UT,3205958,194,153,156,177,152,110,110,4104,5093,3901,2546,3187,2134,4383
VA,8535519,940,830,1055,885,622,804,565,4966,830,13876,4684,2020,1815,3514
VT,623989,5,11,6,13,4,0,7,338,302,573,202,208,128,301
WA,7614893,84,112,317,248,328,295,369,1713,2592,5378,5278,5368,5673,5428
WI,5822434,307,370,498,392,269,230,198,2427,3004,3172,2764,3095,2224,2076
WV,1792147,22,33,18,23,16,16,19,2470,2269,2285,1447,16,16,3957
WY,578759,7,13,7,15,8,16,18,177,327,234,221,455,429,18
AK,731545,2,0,2,2,6,8,2,443,3451,118,2,1034,987,227
AL,4903185,133,305,54,313,234,206,188,2074,18344,54,3568,234,2420,188
AR,3017804,112,88,276,189,49,304,142,1304,2387,3712,1688,2223,584,2202
AZ,7278717,246,235,276,310,208,187,135,2057,1559,1741,1786,1241,465,1375
CA,39512223,1027,1883,1885,1973,2135,2283,645,19022,9979,10191,14797,163092,7317,8955
CO,5758736,713,993,384,431,341,376,297,2290,3471,1295,1510,897,895,1292
CT,3565287,687,661,821,631,2109,545,2265,1522,2903,1720,948,3617,841,2328
DC,705749,142,171,167,155,108,171,134,624,598,436,273,455,655,280
DE,973764,458,134,134,108,269,186,207,1093,185,333,251,418,427,252
FL,21477737,689,665,1342,523,814,835,664,10825,15475,18909,7558,10754,9999,9482
GA,10617423,706,548,635,772,859,934,646,3503,11290,5479,6218,5073,2878,3749
HI,1415872,2,5,4,6,2,4,6,441,1148,755,776,648,517,699
IA,3155070,384,647,521,176,107,482,257,1356,1730,2190,842,522,1313,1013
ID,1787065,17,34,34,36,30,64,4,17,34,241,966,333,298,4
IL,12671821,2126,2119,2724,1826,2049,1551,1151,11209,9866,13592,7144,7300,5088,3889
IN,6732219,617,715,641,601,341,411,476,1317,3506,2872,1969,1865,2214,3021
KS,2913314,118,279,295,271,186,39,137,910,1332,1975,844,916,301,494
KY,4467673,126,298,108,181,142,90,253,1470,1820,6661,2566,366,158,253
LA,4648794,261,372,401,481,404,331,595,3773,518,401,481,404,331,595
MA,6892503,1590,2379,2977,3079,1745,1752,1596,7665,9253,7920,11535,3345,5398,6751
MD,6045680,815,1150,879,962,582,509,854,6727,3257,3737,2609,2312,1729,2652
ME,1344212,25,25,28,30,19,13,8,25,25,28,30,2708,13,8
MI,9986857,526,533,1036,989,1116,1095,937,5476,5901,8049,8352,6986,6274,3635
MN,5639632,385,339,518,512,306,262,276,2179,2276,2562,1979,1824,1487,566
MO,6137428,171,201,304,184,196,134,140,2359,1810,5453,1110,840,973,1964
MS,2976149,193,284,281,259,178,204,238,1638,3003,281,1295,1293,726,12131
MT,1068778,3,1,2,3,2,4,0,362,369,250,289,340,186,153
NC,10488084,207,571,444,388,269,187,271,2422,4110,3955,5461,6736,3660,441
ND,762062,64,56,38,32,33,18,42,1303,1846,1080,711,567,223,1075
NE,1934408,311,297,311,91,74,174,187,944,1064,941,590,233,518,918
NH,1359711,67,50,82,97,0,99,50,957,868,715,874,702,122,644
NJ,8882190,3515,3327,2207,4124,3478,3581,3505,5943,4397,3607,4365,3478,3581,3864
NM,2096829,139,142,169,138,101,126,47,2086,4805,5162,217,2021,1587,363
NV,3080156,63,141,190,127,144,107,102,915,875,1253,734,689,601,647
NY,19453561,5902,10553,8130,6244,5526,4178,4726,21880,36359,26606,19694,15131,11286,11580
OH,11689100,376,418,475,577,392,806,1317,4027,3868,4345,3794,3400,3069,2223
OK,3956971,60,72,104,123,87,127,81,60,6872,104,123,1482,8571,81
OR,4217737,58,76,50,68,57,46,46,1529,1809,1466,2723,57,1037,961
PA,12801989,1116,1397,1599,1369,1156,1296,948,4542,5395,5430,5789,3949,2603,3150
PR,3193694,64,31,361,0,-383,46,39,64,31,361,471,53,303,206
RI,1059361,276,305,415,419,382,387,378,1886,1789,2648,1895,1922,1723,1594
SC,5148714,237,336,0,156,322,62,0,1510,4215,0,1196,1512,735,0
SD,884659,65,107,84,98,103,70,50,613,665,675,521,528,419,214
TN,6829174,478,463,460,424,448,156,168,5590,9615,7768,7696,6350,7337,3423
TX,28995881,858,967,862,875,873,738,535,12347,19302,16607,7420,10511,14267,7149
UT,3205958,175,166,170,167,149,83,144,5321,5343,3900,4000,3953,3964,4612
VA,8535519,604,772,596,732,636,640,453,3354,2430,3955,3379,1788,979,1549
VT,623989,3,9,9,3,3,8,3,248,462,388,323,330,96,221
WA,7614893,113,166,350,274,283,270,334,1972,3282,5826,4689,4844,4521,4634
WI,5822434,248,351,353,245,257,156,177,2097,2565,3117,1954,1661,1238,1280
WV,1792147,24,32,21,28,25,12,39,6073,3123,1885,2041,3048,596,2085
WY,578759,11,18,20,6,6,13,2,11,101,455,6,6,228,101
AK,731545,5,5,9,7,8,8,5,235,200,706,64,308,510,5
AL,4903185,182,125,185,232,237,142,209,2992,4565,1272,2082,723,3793,7390
AR,3017804,42,44,75,51,89,70,130,42,603,744,790,614,257,952
AZ,7278717,210,212,273,272,156,104,163,1735,1603,1559,1816,1058,645,1075
CA,39512223,1370,1435,1346,1758,1086,990,554,19864,6617,3868,28156,13192,10336,554
CO,5758736,386,372,395,339,250,7,791,913,1105,902,614,588,1201,1870
CT,3565287,741,0,925,1129,766,608,1346,2010,0,1415,1850,3536,924,1743
DC,705749,127,190,126,153,139,103,80,304,435,367,472,139,247,214
DE,973764,215,0,248,61,253,136,146,562,0,419,187,545,348,571
FL,21477737,727,1150,1222,386,1144,766,1246,8825,10540,14367,5353,9185,6207,12208
GA,10617423,632,475,1525,682,764,908,863,5093,2049,2220,3167,1531,3866,1705
HI,1415872,21,12,11,13,13,5,13,1106,474,1146,884,370,571,863
IA,3155070,389,181,191,146,96,189,123,1214,974,926,660,888,189,981
ID,1787065,13,46,22,123,11,27,19,481,249,388,721,273,206,554
IL,12671821,1197,1585,1842,1140,1346,1222,1173,4717,5656,5732,4520,4967,3626,3860
IN,6732219,569,487,612,587,428,291,308,3700,1601,3058,2132,1951,1187,1742
KS,2913314,59,85,117,94,68,50,39,395,690,662,1360,453,233,572
KY,4467673,185,93,138,81,162,85,123,1444,756,1285,546,852,732,1176
LA,4648794,348,462,586,581,433,502,421,348,5550,4815,4077,3073,9829,3625
MA,6892503,2293,2402,2633,2522,1861,1315,1413,4691,7409,7097,7308,3970,3320,4037
MD,6045680,522,736,788,752,560,536,711,1999,2625,2378,2328,1470,1446,1276
ME,1344212,20,20,31,26,36,36,65,20,20,31,26,2468,36,5520
MI,9986857,528,709,865,922,920,911,1036,2644,3846,4994,4446,3153,3612,2508
MN,5639632,126,120,182,165,156,153,148,1106,1362,1284,1291,1540,1038,637
MO,6137428,150,234,172,216,209,298,228,150,1808,897,1420,825,2252,228
MS,2976149,300,181,169,264,273,145,161,300,181,169,264,273,6749,9410
MT,1068778,7,4,7,11,5,5,7,322,321,301,342,344,131,178
NC,10488084,353,281,394,342,99,208,296,2208,2949,1670,2748,2689,1443,953
ND,762062,56,90,46,28,23,10,23,610,532,592,359,377,125,408
NE,1934408,149,72,114,51,30,57,23,749,501,696,514,342,328,258
NH,1359711,55,0,148,0,119,35,56,517,144,394,0,437,368,226
NJ,8882190,3881,2953,3150,4287,2206,4240,2734,4271,2953,3150,4287,2206,6065,2734
NM,2096829,87,114,113,77,62,100,71,932,1011,981,467,818,1355,1752
NV,3080156,102,102,203,110,123,117,135,745,887,1108,686,871,1080,718
NY,19453561,6054,7090,7358,8505,11571,7177,6337,14969,16219,15286,16062,15298,13609,10419
OH,11689100,1380,1115,693,623,511,305,371,6878,1115,2393,2665,3040,2584,1498
OK,3956971,29,105,108,94,79,115,99,29,1811,2613,1586,871,5295,99
OR,4217737,66,59,49,73,30,49,57,1389,1203,1334,1514,958,1193,1306
PA,12801989,1215,1628,1706,1245,1145,1146,1366,3674,4964,4197,2641,2808,2693,3536
PR,3193694,95,50,25,69,51,20,6,225,191,549,490,541,324,141
RI,1059361,339,283,290,392,307,267,187,1762,1370,1500,2090,1577,1559,853
SC,5148714,131,315,275,0,103,234,0,1516,2234,1276,0,758,2213,0
SD,884659,93,131,100,143,180,120,138,309,467,412,548,383,174,311
TN,6829174,308,173,327,183,256,213,302,6204,3140,1897,3970,1809,2423,5216
TX,28995881,663,889,916,963,868,718,422,5808,5814,10073,5774,4475,12523,8271
UT,3205958,138,126,122,141,130,49,60,3473,4047,5971,1923,1008,640,1493
VA,8535519,484,562,602,389,329,424,473,2318,2372,1951,1886,1077,938,943
VT,623989,4,11,10,13,9,9,7,238,399,554,346,422,216,551
WA,7614893,96,175,351,309,328,302,371,1871,2393,4772,4393,4170,4356,4215
WI,5822434,163,174,203,183,207,166,116,1361,1597,1391,1648,1329,1228,853
WV,1792147,78,31,15,37,62,14,15,513,728,360,613,556,369,383
WY,578759,4,10,11,8,10,10,9,755,86,11,89,353,10,491
AK,731545,15,11,11,9,13,22,6,291,289,198,146,142,22,593
AL,4903185,334,223,199,400,250,151,172,334,223,199,1305,3956,151,1515
AR,3017804,54,55,52,119,54,71,45,1090,1403,2117,302,838,722,1558
AZ,7278717,146,281,94,292,151,119,187,1433,2515,462,2322,1038,722,4937
CA,39512223,1179,1143,1163,1352,1092,1529,898,15930,7213,1163,17884,11943,12269,898
CO,5758736,383,0,855,226,257,222,385,1837,0,2599,879,962,880,1488
CT,3565287,525,972,754,2003,0,875,1231,864,2571,2032,2463,0,1475,2185
DC,705749,97,118,137,83,229,114,99,504,566,494,358,231,256,520
DE,973764,0,153,119,279,0,255,0,0,153,1732,1055,0,1307,0
FL,21477737,861,963,1167,909,708,1423,1173,8959,9140,9114,8506,4264,13465,8697
GA,10617423,293,676,917,665,1083,1504,667,2445,4892,4145,1633,3991,1504,2775
HI,1415872,21,23,7,25,23,16,20,416,1359,391,577,1584,16,551
IA,3155070,77,122,118,125,97,102,78,383,1057,862,882,1151,1017,680
ID,1787065,11,43,121,22,40,69,24,533,627,442,611,612,182,710
IL,12671821,1672,1293,1465,1344,1529,1287,1006,6914,3329,5205,4447,4805,4503,2953
IN,6732219,493,528,556,408,436,563,533,2781,3647,2351,856,1669,2010,3006
KS,2913314,69,102,60,60,146,55,98,841,827,579,532,523,375,763
KY,4467673,147,0,347,197,141,53,38,147,0,2140,197,1508,1135,2066
LA,4648794,581,761,970,1253,746,1417,1857,6549,3874,4391,4260,6005,4072,6984
MA,6892503,2615,1888,2035,2151,1588,1365,1337,5348,4551,5418,5297,4579,3550,3155
MD,6045680,531,726,783,656,1158,326,436,1995,2064,2136,2411,5677,1684,844
ME,1344212,17,30,26,23,18,20,29,17,30,26,23,18,20,29
MI,9986857,686,808,1076,1032,1100,1179,1327,2314,2644,3167,3254,2832,3082,3108
MN,5639632,58,74,95,103,102,102,113,1132,1552,1664,1728,1351,1448,1065
MO,6137428,136,225,260,212,290,315,355,1892,2207,1986,4172,1851,1819,2231
MS,2976149,139,173,209,257,88,177,100,139,173,209,257,88,177,13052
MT,1068778,10,12,11,22,13,20,13,322,272,426,440,400,175,174
NC,10488084,208,404,257,225,205,351,285,1538,2344,9579,4597,1700,351,396
ND,762062,15,15,9,18,14,12,18,255,457,609,420,835,478,408
NE,1934408,91,65,68,48,72,38,46,615,566,603,674,631,433,820
NH,1359711,44,66,31,0,73,46,48,388,469,376,374,370,318,290
NJ,8882190,3699,3563,3561,3590,3021,3326,3585,3699,3563,3561,3590,3021,3326,3585
NM,2096829,83,0,226,71,108,62,81,1511,0,3065,1491,312,2627,2227
